entity_id	valid	rejected	polled	electors	SLPP	SJB	JJB	ITAK	UNP	AITC	OPPP	TMVP	SLFP	EPDP	MNA	TMTK	ACMC	NC	SLMC	UPA	AITM	IND01_D04	IND01_D06	IND05_D10	JSWP	FSP	IND11_D04	SDPT	TULF	SPS	JSP	IND01_D03	IND04_D02	IND02_D10	SJP	NEWDF	ULF	IND05_D03	LP	IND08_D06	NPP	DUNF	IND02_D19	NDF	IND10_D06	IND09_D10	IND01_D11	SLLP	IND06_D21	DLF	IND03_D05	IND10_D15	IND03_D11	IND07_D08	IND02_D15	IND08_D10	IND07_D01	IND03_D19	IND09_D02	IND17_D01	IND04_D06	IND04_D14	IND09_D17	IND02_D21	NSU	IND09_D11	IND10_D12	IND02_D06	IND02_D01	USP	IND19_D01	IND01_D16	IND14_D10	MJP	IND01_D17	IND20_D11	EDF	IND05_D11	IND14_D12	IND06_D06	IND18_D02	IND06_D04	IND08_D01	IND12_D03	IND06_D12	IND04_D10	IND19_D12	SEP	IND12_D07	IND02_D04	LSSP	IND22_D11	IND24_D13	IND07_D22	IND09_D19	IND10_D01	IND11_D02	IND22_D12	IND11_D01	IND02_D03	IND01_D09	OWORS	IND12_D06	IND07_D10	IND17_D12	IND13_D01	IND14_D14	IND01_D21	IND05_D17	IND24_D11	IND15_D01	IND13_D02	IND10_D04	IND04_D13	IND03_D20	IND03_D15	IND03_D02	IND09_D13	IND26_D13	IND15_D11	IND02_D07	IND12_D13	IND27_D13	IND03_D18	IND24_D01	IND05_D01	IND03_D06	IND10_D17	IND10_D05	IND04_D17	IND05_D05	IND07_D11	IND12_D04	IND01_D01	IND28_D11	IND13_D03	IND03_D10	IND18_D13	IND06_D05	IND13_D07	IND15_D02	IND12_D19	IND02_D14	IND07_D06	IND10_D19	IND01_D15	IND07_D04	IND02_D11	IND09_D12	IND07_D05	IND09_D15	IND09_D16	IND03_D01	IND10_D11	IND25_D01	IND05_D19	IND07_D15	IND13_D06	IND07_D09	IND04_D01	IND05_D21	IND01_D07	IND04_D21	IND26_D01	IND09_D01	IND11_D19	IND11_D06	IND05_D06	IND03_D03	IND03_D22	IND20_D01	IND01_D22	IND07_D17	IND06_D01	IND14_D02	IND25_D11	IND02_D20	IND04_D16	IND06_D13	IND04_D08	IND01_D14	IND03_D04	IND18_D12	IND17_D02	IND18_D11	IND19_D11	IND08_D15	IND06_D17	IND21_D01	IND08_D05	IND12_D02	IND04_D20	IND01_D20	IND01_D19	IND04_D03	IND05_D22	IND12_D10	IND04_D19	IND06_D02	IND16_D16	IND07_D20	IND01_D10	IND12_D01	IND06_D10	IND15_D12	IND01_D18	IND14_D11	IND11_D07	IND05_D02	IND20_D13	IND07_D03	IND01_D05	IND11_D13	IND08_D11	IND08_D03	IND11_D16	IND03_D17	IND10_D14	IND06_D08	IND08_D13	IND34_D13	IND10_D02	IND05_D09	IND03_D21	IND17_D13	IND09_D04	IND04_D22	IND02_D02	IND01_D02	IND05_D04	IND02_D17	IND22_D01	IND08_D09	IND05_D08	IND08_D17	IND27_D11	IND07_D12	IND20_D12	IND08_D07	IND02_D13	IND16_D02	IND07_D02	IND06_D19	IND10_D03	IND06_D22	IND13_D10	IND04_D11	IND18_D01	IND07_D18	IND10_D13	IND14_D13	IND10_D10	IND05_D20	IND06_D20	DUA	IND08_D19	IND15_D16	IND19_D16	IND08_D04	IND11_D11	IND09_D06	IND09_D03	IND11_D03	IND04_D04	IND04_D15	IND02_D05	IND09_D05	IND11_D14	IND09_D20	IND14_D16	IND04_D07	IND05_D07	IND08_D12	IND07_D19	IND11_D10	IND17_D16	IND02_D22	IND08_D18	IND16_D12	IND21_D11	IND06_D07	IND06_D18	IND06_D15	IND05_D15	IND23_D11	IND05_D14	IND08_D20	IND10_D16	IND04_D05	IND10_D07	IND07_D07	IND13_D12	IND09_D07	IND04_D12	IND12_D16	IND08_D14	IND21_D13	IND14_D01	IND02_D16	IND08_D02	IND03_D07	IND16_D11	IND06_D03	IND16_D01	IND02_D09	IND26_D11	IND03_D12	IND07_D13	IND18_D16	IND13_D14	IND07_D16	IND06_D09	IND02_D12	IND03_D08	IND01_D12	IND28_D13	IND04_D18	IND03_D14	IND12_D11	IND07_D14	IND33_D13	IND03_D16	IND05_D13	IND15_D13	IND23_D01	IND01_D08	IND31_D13	IND12_D12	IND13_D11	IND02_D08	IND04_D09	IND19_D13	IND05_D16	IND13_D13	IND22_D13	IND03_D09	IND05_D18	IND23_D13	IND29_D13	IND25_D13	IND08_D16	IND06_D11	IND02_D18	IND30_D13	IND12_D14	IND13_D16	IND06_D16	IND01_D13	IND06_D14	IND16_D13	IND17_D11	IND05_D12	IND21_D12	IND11_D12	IND03_D13	IND32_D13	IND09_D14
EC-18C	109734.99999999993	7603.0	117338.00000000004	149465.99999999988	79724.00000000001	22989.000000000015	2416.0	0	2826.0000000000005	0	396.00000000000017	0	0	0	0	0	0	219.99999999999997	0	0	0	0	0	0	0	215.99999999999994	0	0	0	0	37.0	0	0	0	0	0	105.0	0	118.99999999999999	0	131.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.99999999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.00000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.00000000000002	0	0	0	54.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.000000000000007	0	0	0	0	0	18.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18P	17762	964	18726	19550	13627	2518	823	0	602	0	42	0	0	0	0	0	0	10	0	0	0	0	0	0	0	37	0	0	0	0	7	0	0	0	0	0	7	0	4	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19	498795.0000000002	38621.00000000005	537415.9999999999	668166.0000000001	309538.0000000002	144290.0000000001	19308.000000000015	0	9162.999999999998	0	5165.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709.9999999999992	0	0	0	642.0000000000001	0	0	0	0	407.9999999999997	0	577.0000000000006	0	196.0	0	0	173.9999999999999	3550.9999999999973	0	0	0	0	378.0000000000002	0	0	0	0	0	0	0	0	0	1852.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710.9999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340.0000000000004	0	0	336.9999999999998	0	0	0	0	0	0	0	0	0	0	310.0	0	0	0	0	0	0	0	0	0	285.99999999999966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.00000000000003	0	0	0	222.9999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	140.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.99999999999991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19A	72896.0	4802.000000000002	77698.0	98397.99999999999	45296.99999999999	19624.0	3384.000000000001	0	1354.9999999999998	0	2257.999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.0	0	0	0	110.99999999999996	0	0	0	0	44.99999999999999	0	78.99999999999997	0	25.999999999999996	0	0	17.0	24.000000000000004	0	0	0	0	49.0	0	0	0	0	0	0	0	0	0	163.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.0	0	0	51.99999999999999	0	0	0	0	0	0	0	0	0	0	41.999999999999986	0	0	0	0	0	0	0	0	0	19.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.99999999999999	0	0	0	36.000000000000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0	0	0	0	0	0	0	0	0	0	0	0	0	17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19B	36771.99999999999	3329.000000000001	40100.999999999985	51204.00000000001	24892.0	9424.999999999998	1018.0000000000001	0	414.00000000000006	0	266.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.000000000000014	0	0	0	57.999999999999986	0	0	0	0	28.0	0	57.000000000000014	0	19.0	0	0	11.000000000000002	128.0	0	0	0	0	37.00000000000001	0	0	0	0	0	0	0	0	0	164.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.99999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.999999999999996	0	0	25.0	0	0	0	0	0	0	0	0	0	0	28.999999999999993	0	0	0	0	0	0	0	0	0	12.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0	0	0	0	17.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0	0	0	0	0	0	0	0	0	0	0	0	0	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19C	45638.0	4970.999999999999	50608.999999999985	63839.0	25854.000000000004	16653.999999999996	750.0	0	659.9999999999999	0	101.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.00000000000001	0	0	0	77.99999999999997	0	0	0	0	48.0	0	81.0	0	31.99999999999999	0	0	13.999999999999995	555.0	0	0	0	0	42.99999999999999	0	0	0	0	0	0	0	0	0	253.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.00000000000001	0	0	60.000000000000014	0	0	0	0	0	0	0	0	0	0	66.99999999999997	0	0	0	0	0	0	0	0	0	35.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	33.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	19.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19D	39609.999999999985	2495.0	42105.0	53698.00000000001	24943.0	10454.000000000002	1956.0000000000002	0	555.0	0	612.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.00000000000001	0	0	0	44.00000000000001	0	0	0	0	35.00000000000001	0	45.00000000000001	0	19.999999999999996	0	0	4.999999999999999	548.9999999999999	0	0	0	0	30.0	0	0	0	0	0	0	0	0	0	161.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.000000000000002	0	0	19.0	0	0	0	0	0	0	0	0	0	0	19.0	0	0	0	0	0	0	0	0	0	11.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.000000000000002	0	0	0	7.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	9.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19E	51620.99999999999	4535.999999999998	56157.00000000001	70191.99999999999	31039.0	15447.000000000002	1688.0000000000005	0	1168.0	0	397.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.99999999999999	0	0	0	67.00000000000001	0	0	0	0	42.000000000000014	0	81.99999999999997	0	20.000000000000004	0	0	24.0	751.0	0	0	0	0	66.0	0	0	0	0	0	0	0	0	0	410.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.999999999999993	0	0	55.0	0	0	0	0	0	0	0	0	0	0	31.999999999999996	0	0	0	0	0	0	0	0	0	35.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.999999999999996	0	0	0	36.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	15.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19F	46389.000000000015	3427.0000000000014	49816.0	62089.00000000002	29713.0	12717.0	1430.9999999999998	0	1392.0	0	289.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.99999999999997	0	0	0	61.999999999999986	0	0	0	0	37.00000000000001	0	62.999999999999986	0	20.999999999999996	0	0	11.0	51.00000000000001	0	0	0	0	24.999999999999996	0	0	0	0	0	0	0	0	0	128.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.00000000000001	0	0	26.000000000000004	0	0	0	0	0	0	0	0	0	0	38.0	0	0	0	0	0	0	0	0	0	17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.000000000000004	0	0	0	20.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	14.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19G	55713.999999999985	4022.0000000000005	59735.99999999998	75589.00000000001	33532.0	18536.0	1962.0	0	621.0000000000001	0	220.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.0	0	0	0	63.0	0	0	0	0	58.999999999999986	0	57.0	0	16.0	0	0	28.0	83.99999999999997	0	0	0	0	29.0	0	0	0	0	0	0	0	0	0	153.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.000000000000007	0	0	23.000000000000004	0	0	0	0	0	0	0	0	0	0	13.000000000000004	0	0	0	0	0	0	0	0	0	72.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.99999999999999	0	0	0	20.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	9.999999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19H	62413.000000000015	4582.0	66994.99999999999	84345.99999999997	38672.99999999999	17795.0	2862.9999999999986	0	1182.0000000000002	0	474.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.99999999999999	0	0	0	78.0	0	0	0	0	41.00000000000001	0	52.00000000000003	0	18.999999999999993	0	0	27.999999999999996	602.0000000000001	0	0	0	0	48.999999999999986	0	0	0	0	0	0	0	0	0	192.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.99999999999999	0	0	24.0	0	0	0	0	0	0	0	0	0	0	30.000000000000007	0	0	0	0	0	0	0	0	0	26.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.999999999999996	0	0	0	20.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	23.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19I	48012.000000000015	4321.000000000001	52333.0	65939.0	27367.00000000001	17027.0	1235.0	0	723.9999999999999	0	196.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.99999999999999	0	0	0	65.99999999999999	0	0	0	0	32.99999999999999	0	49.00000000000001	0	16.999999999999996	0	0	14.0	670.0000000000002	0	0	0	0	29.999999999999996	0	0	0	0	0	0	0	0	0	185.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.99999999999999	0	0	43.00000000000001	0	0	0	0	0	0	0	0	0	0	33.99999999999999	0	0	0	0	0	0	0	0	0	49.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.00000000000001	0	0	0	21.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0	0	0	0	0	0	0	0	0	0	0	0	0	16.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19P	39730	2136	41866	42872	28228	6611	3021	0	1092	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	15	0	0	0	0	40	0	12	0	6	0	0	22	137	0	0	0	0	20	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
